"date","nhs_region","variant","cases"
"2022-05-10","London","Unclassified",0
"2022-05-10","London","Undetermined",0
"2022-05-10","London","V-22APR-03",0
"2022-05-10","London","V-22APR-04",0
"2022-05-10","London","VOC-21NOV-01",0
"2022-05-10","London","VUI-22JAN-01",0
"2022-05-10","Midlands","Unclassified",0
"2022-05-10","Midlands","Undetermined",0
"2022-05-10","Midlands","V-22APR-03",0
"2022-05-10","Midlands","V-22APR-04",0
"2022-05-10","Midlands","VOC-21NOV-01",0
"2022-05-10","Midlands","VUI-22JAN-01",0
"2022-05-10","North East and Yorkshire","Undetermined",0
"2022-05-10","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-10","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-10","North West","Unclassified",0
"2022-05-10","North West","Undetermined",0
"2022-05-10","North West","V-22APR-03",0
"2022-05-10","North West","V-22APR-04",0
"2022-05-10","North West","VOC-21NOV-01",0
"2022-05-10","North West","VUI-22JAN-01",0
"2022-05-10","South East","Unclassified",0
"2022-05-10","South East","Undetermined",0
"2022-05-10","South East","V-22APR-03",0
"2022-05-10","South East","V-22APR-04",0
"2022-05-10","South East","VOC-21NOV-01",0
"2022-05-10","South East","VUI-22JAN-01",0
"2022-05-10","South West","Unclassified",0
"2022-05-10","South West","V-22APR-03",0
"2022-05-10","South West","V-22APR-04",0
"2022-05-10","South West","VOC-21NOV-01",0
"2022-05-10","South West","VUI-22JAN-01",0
"2022-05-11","East of England","Undetermined",0
"2022-05-11","East of England","V-22APR-03",0
"2022-05-11","East of England","V-22APR-04",0
"2022-05-11","East of England","VOC-21NOV-01",0
"2022-05-11","East of England","VUI-22JAN-01",0
"2022-05-11","London","Unclassified",0
"2022-05-11","London","V-22APR-04",0
"2022-05-11","London","VOC-21NOV-01",0
"2022-05-11","London","VUI-22JAN-01",0
"2022-05-11","Midlands","Unclassified",0
"2022-05-11","Midlands","Undetermined",0
"2022-05-11","Midlands","V-22APR-03",0
"2022-05-11","Midlands","V-22APR-04",0
"2022-05-11","Midlands","VOC-21NOV-01",0
"2022-05-11","Midlands","VUI-22JAN-01",0
"2022-05-11","North East and Yorkshire","Unclassified",0
"2022-05-11","North East and Yorkshire","Undetermined",0
"2022-05-11","North East and Yorkshire","V-22APR-03",0
"2022-05-11","North East and Yorkshire","V-22APR-04",0
"2022-05-11","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-11","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-11","North West","Unclassified",0
"2022-05-11","North West","V-22APR-03",0
"2022-05-11","North West","V-22APR-04",0
"2022-05-11","North West","VOC-21NOV-01",0
"2022-05-11","North West","VUI-22JAN-01",0
"2022-05-11","South East","Undetermined",0
"2022-05-11","South East","V-22APR-03",0
"2022-05-11","South East","V-22APR-04",0
"2022-05-11","South East","VOC-21NOV-01",0
"2022-05-11","South East","VUI-22JAN-01",0
"2022-05-11","South West","Unclassified",0
"2022-05-11","South West","V-22APR-04",0
"2022-05-11","South West","VUI-22JAN-01",0
"2022-05-12","East of England","Unclassified",0
"2022-05-12","East of England","VUI-22JAN-01",0
"2022-05-12","London","Unclassified",0
"2022-05-12","London","Undetermined",0
"2022-05-12","London","V-22APR-03",0
"2022-05-12","London","V-22APR-04",0
"2022-05-12","London","VOC-21NOV-01",0
"2022-05-12","London","VUI-22JAN-01",0
"2022-05-12","Midlands","Undetermined",0
"2022-05-12","Midlands","V-22APR-03",0
"2022-05-12","Midlands","V-22APR-04",0
"2022-05-12","Midlands","VUI-22JAN-01",0
"2022-05-12","North East and Yorkshire","Undetermined",0
"2022-05-12","North East and Yorkshire","V-22APR-04",0
"2022-05-12","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-12","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-12","North West","V-22APR-03",0
"2022-05-12","North West","V-22APR-04",0
"2022-05-12","North West","V-22OCT-01",0
"2022-05-12","North West","VOC-21NOV-01",0
"2022-05-12","North West","VUI-22JAN-01",0
"2022-05-12","South East","Undetermined",0
"2022-05-12","South East","V-22APR-03",0
"2022-05-12","South East","V-22APR-04",0
"2022-05-12","South East","VOC-21NOV-01",0
"2022-05-12","South East","VUI-22JAN-01",0
"2022-05-12","South West","Unclassified",0
"2022-05-12","South West","Undetermined",0
"2022-05-12","South West","V-22APR-03",0
"2022-05-12","South West","V-22APR-04",0
"2022-05-12","South West","VOC-21NOV-01",0
"2022-05-12","South West","VUI-22JAN-01",0
"2022-05-13","East of England","Unclassified",0
"2022-05-13","East of England","V-22APR-03",0
"2022-05-13","East of England","V-22APR-04",0
"2022-05-13","East of England","VUI-22JAN-01",0
"2022-05-13","London","Unclassified",0
"2022-05-13","London","V-22APR-03",0
"2022-05-13","London","V-22APR-04",0
"2022-05-13","London","VOC-21NOV-01",0
"2022-05-13","London","VUI-22JAN-01",0
"2022-05-13","Midlands","Undetermined",0
"2022-05-13","Midlands","V-22APR-03",0
"2022-05-13","Midlands","V-22APR-04",0
"2022-05-13","Midlands","VOC-21NOV-01",0
"2022-05-13","Midlands","VUI-22JAN-01",0
"2022-05-13","North East and Yorkshire","Undetermined",0
"2022-05-13","North East and Yorkshire","V-22APR-03",0
"2022-05-13","North East and Yorkshire","V-22APR-04",0
"2022-05-13","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-13","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-13","North West","Unclassified",0
"2022-05-13","North West","Undetermined",0
"2022-05-13","North West","V-22APR-03",0
"2022-05-13","North West","V-22APR-04",0
"2022-05-13","North West","VOC-21NOV-01",0
"2022-05-13","North West","VUI-22JAN-01",0
"2022-05-13","South East","Undetermined",0
"2022-05-13","South East","V-22APR-03",0
"2022-05-13","South East","V-22APR-04",0
"2022-05-13","South East","VOC-21NOV-01",0
"2022-05-13","South East","VUI-22JAN-01",0
"2022-05-13","South West","Unclassified",0
"2022-05-13","South West","V-22APR-03",0
"2022-05-13","South West","V-22APR-04",0
"2022-05-13","South West","VUI-22JAN-01",0
"2022-05-14","East of England","Undetermined",0
"2022-05-14","East of England","V-22APR-03",0
"2022-05-14","East of England","V-22APR-04",0
"2022-05-14","East of England","VUI-22JAN-01",0
"2022-05-14","London","V-22APR-03",0
"2022-05-14","London","V-22APR-04",0
"2022-05-14","London","VOC-21NOV-01",0
"2022-05-14","London","VUI-22JAN-01",0
"2022-05-14","Midlands","Unclassified",0
"2022-05-14","Midlands","V-22APR-03",0
"2022-05-14","Midlands","V-22APR-04",0
"2022-05-14","Midlands","VOC-21NOV-01",0
"2022-05-14","Midlands","VUI-22JAN-01",0
"2022-05-14","North East and Yorkshire","V-22APR-03",0
"2022-05-14","North East and Yorkshire","V-22APR-04",0
"2022-05-14","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-14","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-14","North West","Undetermined",0
"2022-05-14","North West","V-22APR-03",0
"2022-05-14","North West","V-22APR-04",0
"2022-05-14","North West","VOC-21NOV-01",0
"2022-05-14","North West","VUI-22JAN-01",0
"2022-05-14","South East","Unclassified",0
"2022-05-14","South East","Undetermined",0
"2022-05-14","South East","V-22APR-03",0
"2022-05-14","South East","V-22APR-04",0
"2022-05-14","South East","VOC-21NOV-01",0
"2022-05-14","South East","VUI-22JAN-01",0
"2022-05-14","South West","Unclassified",0
"2022-05-14","South West","V-22APR-03",0
"2022-05-14","South West","VUI-22JAN-01",0
"2022-05-15","East of England","Unclassified",0
"2022-05-15","East of England","Undetermined",0
"2022-05-15","East of England","V-22APR-03",0
"2022-05-15","East of England","VOC-21NOV-01",0
"2022-05-15","East of England","VUI-22JAN-01",0
"2022-05-15","London","Unclassified",0
"2022-05-15","London","V-22APR-03",0
"2022-05-15","London","V-22APR-04",0
"2022-05-15","London","VOC-21NOV-01",0
"2022-05-15","London","VUI-22JAN-01",0
"2022-05-15","Midlands","Undetermined",0
"2022-05-15","Midlands","V-22APR-03",0
"2022-05-15","Midlands","V-22APR-04",0
"2022-05-15","Midlands","VOC-21NOV-01",0
"2022-05-15","Midlands","VUI-22JAN-01",0
"2022-05-15","North East and Yorkshire","Undetermined",0
"2022-05-15","North East and Yorkshire","V-22APR-03",0
"2022-05-15","North East and Yorkshire","V-22APR-04",0
"2022-05-15","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-15","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-15","North West","V-22APR-03",0
"2022-05-15","North West","VOC-21NOV-01",0
"2022-05-15","North West","VUI-22JAN-01",0
"2022-05-15","South East","Undetermined",0
"2022-05-15","South East","V-22APR-03",0
"2022-05-15","South East","V-22APR-04",0
"2022-05-15","South East","VUI-22JAN-01",0
"2022-05-15","South West","Unclassified",0
"2022-05-15","South West","Undetermined",0
"2022-05-15","South West","V-22APR-04",0
"2022-05-15","South West","VUI-22JAN-01",0
"2022-05-16","East of England","Undetermined",0
"2022-05-16","East of England","V-22APR-03",0
"2022-05-16","East of England","V-22APR-04",0
"2022-05-16","East of England","VOC-21NOV-01",0
"2022-05-16","East of England","VUI-22JAN-01",0
"2022-05-16","London","Unclassified",0
"2022-05-16","London","Undetermined",0
"2022-05-16","London","V-22APR-03",0
"2022-05-16","London","V-22APR-04",0
"2022-05-16","London","VOC-21NOV-01",0
"2022-05-16","London","VUI-22JAN-01",0
"2022-05-16","Midlands","Unclassified",0
"2022-05-16","Midlands","Undetermined",0
"2022-05-16","Midlands","V-22APR-03",0
"2022-05-16","Midlands","V-22APR-04",0
"2022-05-16","Midlands","VOC-21NOV-01",0
"2022-05-16","Midlands","VUI-22JAN-01",0
"2022-05-16","North East and Yorkshire","Undetermined",0
"2022-05-16","North East and Yorkshire","V-22APR-03",0
"2022-05-16","North East and Yorkshire","V-22APR-04",0
"2022-05-16","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-16","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-16","North West","Undetermined",0
"2022-05-16","North West","V-22APR-03",0
"2022-05-16","North West","V-22APR-04",0
"2022-05-16","North West","VOC-21NOV-01",0
"2022-05-16","North West","VUI-22JAN-01",0
"2022-05-16","South East","Unclassified",0
"2022-05-16","South East","Undetermined",0
"2022-05-16","South East","V-22APR-03",0
"2022-05-16","South East","V-22APR-04",0
"2022-05-16","South East","VOC-21NOV-01",0
"2022-05-16","South East","VUI-22JAN-01",0
"2022-05-16","South West","Undetermined",0
"2022-05-16","South West","V-22APR-04",0
"2022-05-16","South West","VOC-21NOV-01",0
"2022-05-16","South West","VUI-22JAN-01",0
"2022-05-17","East of England","Undetermined",0
"2022-05-17","East of England","V-22APR-03",0
"2022-05-17","East of England","V-22APR-04",0
"2022-05-17","East of England","VOC-21NOV-01",0
"2022-05-17","East of England","VUI-22JAN-01",0
"2022-05-17","London","Undetermined",0
"2022-05-17","London","V-22APR-03",0
"2022-05-17","London","V-22APR-04",0
"2022-05-17","London","VOC-21NOV-01",0
"2022-05-17","London","VUI-22JAN-01",0
"2022-05-17","Midlands","Unclassified",0
"2022-05-17","Midlands","Undetermined",0
"2022-05-17","Midlands","V-22APR-03",0
"2022-05-17","Midlands","V-22APR-04",0
"2022-05-17","Midlands","VOC-21NOV-01",0
"2022-05-17","Midlands","VUI-22JAN-01",0
"2022-05-17","North East and Yorkshire","Unclassified",0
"2022-05-17","North East and Yorkshire","Undetermined",0
"2022-05-17","North East and Yorkshire","V-22APR-03",0
"2022-05-17","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-17","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-17","North West","Undetermined",0
"2022-05-17","North West","V-22APR-03",0
"2022-05-17","North West","VOC-21NOV-01",0
"2022-05-17","North West","VUI-22JAN-01",0
"2022-05-17","South East","Undetermined",0
"2022-05-17","South East","V-22APR-03",0
"2022-05-17","South East","V-22APR-04",0
"2022-05-17","South East","VOC-21NOV-01",0
"2022-05-17","South East","VUI-22JAN-01",0
"2022-05-17","South West","Unclassified",0
"2022-05-17","South West","Undetermined",0
"2022-05-17","South West","V-22APR-04",0
"2022-05-17","South West","VUI-22JAN-01",0
"2022-05-18","East of England","Unclassified",0
"2022-05-18","East of England","Undetermined",0
"2022-05-18","East of England","V-22APR-03",0
"2022-05-18","East of England","V-22APR-04",0
"2022-05-18","East of England","VOC-21NOV-01",0
"2022-05-18","East of England","VUI-22JAN-01",0
"2022-05-18","London","Unclassified",0
"2022-05-18","London","Undetermined",0
"2022-05-18","London","V-22APR-03",0
"2022-05-18","London","V-22APR-04",0
"2022-05-18","London","VOC-21NOV-01",0
"2022-05-18","London","VUI-22JAN-01",0
"2022-05-18","Midlands","Unclassified",0
"2022-05-18","Midlands","Undetermined",0
"2022-05-18","Midlands","V-22APR-03",0
"2022-05-18","Midlands","V-22APR-04",0
"2022-05-18","Midlands","VOC-21NOV-01",0
"2022-05-18","Midlands","VUI-22JAN-01",0
"2022-05-18","North East and Yorkshire","Unclassified",0
"2022-05-18","North East and Yorkshire","Undetermined",0
"2022-05-18","North East and Yorkshire","V-22APR-03",0
"2022-05-18","North East and Yorkshire","V-22APR-04",0
"2022-05-18","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-18","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-18","North West","Unclassified",0
"2022-05-18","North West","Undetermined",0
"2022-05-18","North West","V-22APR-03",0
"2022-05-18","North West","V-22APR-04",0
"2022-05-18","North West","VOC-21NOV-01",0
"2022-05-18","North West","VUI-22JAN-01",0
"2022-05-18","South East","Undetermined",0
"2022-05-18","South East","V-22APR-03",0
"2022-05-18","South East","V-22APR-04",0
"2022-05-18","South East","VOC-21NOV-01",0
"2022-05-18","South East","VUI-22JAN-01",0
"2022-05-18","South West","Undetermined",0
"2022-05-18","South West","V-22APR-03",0
"2022-05-18","South West","V-22APR-04",0
"2022-05-18","South West","VOC-21NOV-01",0
"2022-05-18","South West","VUI-22JAN-01",0
"2022-05-19","East of England","V-22APR-04",0
"2022-05-19","East of England","VOC-21NOV-01",0
"2022-05-19","East of England","VUI-22JAN-01",0
"2022-05-19","London","Unclassified",0
"2022-05-19","London","Undetermined",0
"2022-05-19","London","V-22APR-03",0
"2022-05-19","London","V-22APR-04",0
"2022-05-19","London","VOC-21NOV-01",0
"2022-05-19","London","VUI-22JAN-01",0
"2022-05-19","Midlands","Unclassified",0
"2022-05-19","Midlands","Undetermined",0
"2022-05-19","Midlands","V-22APR-03",0
"2022-05-19","Midlands","V-22APR-04",0
"2022-05-19","Midlands","VOC-21NOV-01",0
"2022-05-19","Midlands","VUI-22JAN-01",0
"2022-05-19","North East and Yorkshire","V-22APR-03",0
"2022-05-19","North East and Yorkshire","V-22APR-04",0
"2022-05-19","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-19","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-19","North West","Undetermined",0
"2022-05-19","North West","V-22APR-03",0
"2022-05-19","North West","V-22APR-04",0
"2022-05-19","North West","VOC-21NOV-01",0
"2022-05-19","North West","VUI-22JAN-01",0
"2022-05-19","South East","Unclassified",0
"2022-05-19","South East","Undetermined",0
"2022-05-19","South East","V-22APR-03",0
"2022-05-19","South East","V-22APR-04",0
"2022-05-19","South East","VOC-21NOV-01",0
"2022-05-19","South East","VUI-22JAN-01",0
"2022-05-19","South West","Unclassified",0
"2022-05-19","South West","Undetermined",0
"2022-05-19","South West","V-22APR-03",0
"2022-05-19","South West","V-22APR-04",0
"2022-05-19","South West","VUI-22JAN-01",0
"2022-05-20","East of England","V-22APR-03",0
"2022-05-20","East of England","V-22APR-04",0
"2022-05-20","East of England","VUI-22JAN-01",0
"2022-05-20","London","Unclassified",0
"2022-05-20","London","Undetermined",0
"2022-05-20","London","V-22APR-03",0
"2022-05-20","London","V-22APR-04",0
"2022-05-20","London","VOC-21NOV-01",0
"2022-05-20","London","VUI-22JAN-01",0
"2022-05-20","Midlands","V-22APR-03",0
"2022-05-20","Midlands","V-22APR-04",0
"2022-05-20","Midlands","VOC-21NOV-01",0
"2022-05-20","Midlands","VUI-22JAN-01",0
"2022-05-20","North East and Yorkshire","Unclassified",0
"2022-05-20","North East and Yorkshire","Undetermined",0
"2022-05-20","North East and Yorkshire","V-22APR-03",0
"2022-05-20","North East and Yorkshire","V-22APR-04",0
"2022-05-20","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-20","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-20","North West","Unclassified",0
"2022-05-20","North West","Undetermined",0
"2022-05-20","North West","V-22APR-03",0
"2022-05-20","North West","V-22APR-04",0
"2022-05-20","North West","VUI-22JAN-01",0
"2022-05-20","South East","Undetermined",0
"2022-05-20","South East","V-22APR-03",0
"2022-05-20","South East","V-22APR-04",0
"2022-05-20","South East","VOC-21NOV-01",0
"2022-05-20","South East","VUI-22JAN-01",0
"2022-05-20","South West","V-22APR-03",0
"2022-05-20","South West","V-22APR-04",0
"2022-05-20","South West","VUI-22JAN-01",0
"2022-05-21","East of England","Undetermined",0
"2022-05-21","East of England","V-22APR-03",0
"2022-05-21","East of England","V-22APR-04",0
"2022-05-21","East of England","VUI-22JAN-01",0
"2022-05-21","London","V-22APR-03",0
"2022-05-21","London","V-22APR-04",0
"2022-05-21","London","VOC-21NOV-01",0
"2022-05-21","London","VUI-22JAN-01",0
"2022-05-21","Midlands","V-22APR-03",0
"2022-05-21","Midlands","V-22APR-04",0
"2022-05-21","Midlands","VUI-22JAN-01",0
"2022-05-21","North East and Yorkshire","V-22APR-03",0
"2022-05-21","North East and Yorkshire","V-22APR-04",0
"2022-05-21","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-21","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-21","North West","Unclassified",0
"2022-05-21","North West","Undetermined",0
"2022-05-21","North West","V-22APR-04",0
"2022-05-21","North West","VUI-22JAN-01",0
"2022-05-21","South East","Unclassified",0
"2022-05-21","South East","Undetermined",0
"2022-05-21","South East","V-22APR-03",0
"2022-05-21","South East","V-22APR-04",0
"2022-05-21","South East","VOC-21NOV-01",0
"2022-05-21","South East","VUI-22JAN-01",0
"2022-05-21","South West","Undetermined",0
"2022-05-21","South West","V-22APR-04",0
"2022-05-21","South West","VUI-22JAN-01",0
"2022-05-22","East of England","V-22APR-03",0
"2022-05-22","East of England","V-22APR-04",0
"2022-05-22","East of England","VUI-22JAN-01",0
"2022-05-22","London","V-22APR-04",0
"2022-05-22","London","VUI-22JAN-01",0
"2022-05-22","Midlands","Undetermined",0
"2022-05-22","Midlands","V-22APR-03",0
"2022-05-22","Midlands","V-22APR-04",0
"2022-05-22","Midlands","VUI-22JAN-01",0
"2022-05-22","North East and Yorkshire","V-22APR-03",0
"2022-05-22","North East and Yorkshire","V-22APR-04",0
"2022-05-22","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-22","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-22","North West","Unclassified",0
"2022-05-22","North West","Undetermined",0
"2022-05-22","North West","V-22APR-03",0
"2022-05-22","North West","V-22APR-04",0
"2022-05-22","North West","VUI-22JAN-01",0
"2022-05-22","South East","Undetermined",0
"2022-05-22","South East","V-22APR-03",0
"2022-05-22","South East","V-22APR-04",0
"2022-05-22","South East","VUI-22JAN-01",0
"2022-05-22","South West","V-22APR-03",0
"2022-05-22","South West","V-22APR-04",0
"2022-05-22","South West","VUI-22JAN-01",0
"2022-05-23","East of England","Unclassified",0
"2022-05-23","East of England","Undetermined",0
"2022-05-23","East of England","V-22APR-03",0
"2022-05-23","East of England","V-22APR-04",0
"2022-05-23","East of England","VUI-22JAN-01",0
"2022-05-23","London","V-22APR-03",0
"2022-05-23","London","V-22APR-04",0
"2022-05-23","London","VOC-21NOV-01",0
"2022-05-23","London","VUI-22JAN-01",0
"2022-05-23","Midlands","Unclassified",0
"2022-05-23","Midlands","Undetermined",0
"2022-05-23","Midlands","V-22APR-03",0
"2022-05-23","Midlands","V-22APR-04",0
"2022-05-23","Midlands","VOC-21NOV-01",0
"2022-05-23","Midlands","VUI-22JAN-01",0
"2022-05-23","North East and Yorkshire","Unclassified",0
"2022-05-23","North East and Yorkshire","Undetermined",0
"2022-05-23","North East and Yorkshire","V-22APR-03",0
"2022-05-23","North East and Yorkshire","V-22APR-04",0
"2022-05-23","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-23","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-23","North West","Unclassified",0
"2022-05-23","North West","V-22APR-03",0
"2022-05-23","North West","V-22APR-04",0
"2022-05-23","North West","VOC-21NOV-01",0
"2022-05-23","North West","VUI-22JAN-01",0
"2022-05-23","South East","Unclassified",0
"2022-05-23","South East","Undetermined",0
"2022-05-23","South East","V-22APR-03",0
"2022-05-23","South East","V-22APR-04",0
"2022-05-23","South East","VOC-21NOV-01",0
"2022-05-23","South East","VUI-22JAN-01",0
"2022-05-23","South West","V-22APR-03",0
"2022-05-23","South West","V-22APR-04",0
"2022-05-23","South West","VUI-22JAN-01",0
"2022-05-24","East of England","V-22APR-03",0
"2022-05-24","East of England","V-22APR-04",0
"2022-05-24","East of England","VUI-22JAN-01",0
"2022-05-24","London","Undetermined",0
"2022-05-24","London","V-22APR-03",0
"2022-05-24","London","V-22APR-04",0
"2022-05-24","London","VOC-21NOV-01",0
"2022-05-24","London","VUI-22JAN-01",0
"2022-05-24","Midlands","Undetermined",0
"2022-05-24","Midlands","V-22APR-03",0
"2022-05-24","Midlands","V-22APR-04",0
"2022-05-24","Midlands","VOC-21NOV-01",0
"2022-05-24","Midlands","VUI-22JAN-01",0
"2022-05-24","North East and Yorkshire","Undetermined",0
"2022-05-24","North East and Yorkshire","V-22APR-03",0
"2022-05-24","North East and Yorkshire","V-22APR-04",0
"2022-05-24","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-24","North West","Unclassified",0
"2022-05-24","North West","V-22APR-03",0
"2022-05-24","North West","V-22APR-04",0
"2022-05-24","North West","VOC-21NOV-01",0
"2022-05-24","North West","VUI-22JAN-01",0
"2022-05-24","South East","V-22APR-03",0
"2022-05-24","South East","V-22APR-04",0
"2022-05-24","South East","VOC-21NOV-01",0
"2022-05-24","South East","VUI-22JAN-01",0
"2022-05-24","South West","Unclassified",0
"2022-05-24","South West","V-22APR-03",0
"2022-05-24","South West","V-22APR-04",0
"2022-05-24","South West","VUI-22JAN-01",0
"2022-05-25","East of England","Unclassified",0
"2022-05-25","East of England","Undetermined",0
"2022-05-25","East of England","V-22APR-03",0
"2022-05-25","East of England","V-22APR-04",0
"2022-05-25","East of England","VUI-22JAN-01",0
"2022-05-25","London","V-22APR-03",0
"2022-05-25","London","V-22APR-04",0
"2022-05-25","London","VOC-21NOV-01",0
"2022-05-25","London","VUI-22JAN-01",0
"2022-05-25","Midlands","Undetermined",0
"2022-05-25","Midlands","V-22APR-03",0
"2022-05-25","Midlands","V-22APR-04",0
"2022-05-25","Midlands","VUI-22JAN-01",0
"2022-05-25","North East and Yorkshire","V-22APR-03",0
"2022-05-25","North East and Yorkshire","V-22APR-04",0
"2022-05-25","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-25","North West","Unclassified",0
"2022-05-25","North West","Undetermined",0
"2022-05-25","North West","V-22APR-03",0
"2022-05-25","North West","V-22APR-04",0
"2022-05-25","North West","VUI-22JAN-01",0
"2022-05-25","South East","V-22APR-03",0
"2022-05-25","South East","V-22APR-04",0
"2022-05-25","South East","VOC-21NOV-01",0
"2022-05-25","South East","VUI-22JAN-01",0
"2022-05-25","South West","V-22APR-03",0
"2022-05-25","South West","V-22APR-04",0
"2022-05-25","South West","VUI-22JAN-01",0
"2022-05-26","East of England","Unclassified",0
"2022-05-26","East of England","Undetermined",0
"2022-05-26","East of England","V-22APR-03",0
"2022-05-26","East of England","V-22APR-04",0
"2022-05-26","East of England","VUI-22JAN-01",0
"2022-05-26","London","Unclassified",0
"2022-05-26","London","Undetermined",0
"2022-05-26","London","V-22APR-03",0
"2022-05-26","London","V-22APR-04",0
"2022-05-26","London","VUI-22JAN-01",0
"2022-05-26","Midlands","V-22APR-03",0
"2022-05-26","Midlands","V-22APR-04",0
"2022-05-26","Midlands","VUI-22JAN-01",0
"2022-05-26","North East and Yorkshire","Unclassified",0
"2022-05-26","North East and Yorkshire","V-22APR-03",0
"2022-05-26","North East and Yorkshire","V-22APR-04",0
"2022-05-26","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-26","North West","V-22APR-03",0
"2022-05-26","North West","V-22APR-04",0
"2022-05-26","North West","VOC-21NOV-01",0
"2022-05-26","North West","VUI-22JAN-01",0
"2022-05-26","South East","Unclassified",0
"2022-05-26","South East","Undetermined",0
"2022-05-26","South East","V-22APR-03",0
"2022-05-26","South East","V-22APR-04",0
"2022-05-26","South East","VUI-22JAN-01",0
"2022-05-26","South West","Undetermined",0
"2022-05-26","South West","V-22APR-03",0
"2022-05-26","South West","V-22APR-04",0
"2022-05-26","South West","VOC-21NOV-01",0
"2022-05-26","South West","VUI-22JAN-01",0
"2022-05-27","East of England","V-22APR-03",0
"2022-05-27","East of England","V-22APR-04",0
"2022-05-27","East of England","VUI-22JAN-01",0
"2022-05-27","London","Undetermined",0
"2022-05-27","London","V-22APR-03",0
"2022-05-27","London","V-22APR-04",0
"2022-05-27","London","VUI-22JAN-01",0
"2022-05-27","Midlands","Unclassified",0
"2022-05-27","Midlands","Undetermined",0
"2022-05-27","Midlands","V-22APR-03",0
"2022-05-27","Midlands","V-22APR-04",0
"2022-05-27","Midlands","VUI-22JAN-01",0
"2022-05-27","North East and Yorkshire","Undetermined",0
"2022-05-27","North East and Yorkshire","V-22APR-03",0
"2022-05-27","North East and Yorkshire","V-22APR-04",0
"2022-05-27","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-27","North West","V-22APR-03",0
"2022-05-27","North West","V-22APR-04",0
"2022-05-27","North West","VOC-21NOV-01",0
"2022-05-27","North West","VUI-22JAN-01",0
"2022-05-27","South East","V-22APR-03",0
"2022-05-27","South East","V-22APR-04",0
"2022-05-27","South East","VUI-22JAN-01",0
"2022-05-27","South West","Undetermined",0
"2022-05-27","South West","V-22APR-03",0
"2022-05-27","South West","V-22APR-04",0
"2022-05-27","South West","VUI-22JAN-01",0
"2022-05-28","East of England","Undetermined",0
"2022-05-28","East of England","V-22APR-03",0
"2022-05-28","East of England","V-22APR-04",0
"2022-05-28","East of England","VUI-22JAN-01",0
"2022-05-28","London","Undetermined",0
"2022-05-28","London","V-22APR-03",0
"2022-05-28","London","V-22APR-04",0
"2022-05-28","London","VOC-21NOV-01",0
"2022-05-28","London","VUI-22JAN-01",0
"2022-05-28","Midlands","Unclassified",0
"2022-05-28","Midlands","V-22APR-03",0
"2022-05-28","Midlands","V-22APR-04",0
"2022-05-28","Midlands","VOC-21NOV-01",0
"2022-05-28","Midlands","VUI-22JAN-01",0
"2022-05-28","North East and Yorkshire","Undetermined",0
"2022-05-28","North East and Yorkshire","V-22APR-03",0
"2022-05-28","North East and Yorkshire","V-22APR-04",0
"2022-05-28","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-28","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-28","North West","Unclassified",0
"2022-05-28","North West","Undetermined",0
"2022-05-28","North West","V-22APR-03",0
"2022-05-28","North West","V-22APR-04",0
"2022-05-28","North West","VUI-22JAN-01",0
"2022-05-28","South East","Undetermined",0
"2022-05-28","South East","V-22APR-03",0
"2022-05-28","South East","V-22APR-04",0
"2022-05-28","South East","VUI-22JAN-01",0
"2022-05-28","South West","V-22APR-03",0
"2022-05-28","South West","V-22APR-04",0
"2022-05-28","South West","VOC-21NOV-01",0
"2022-05-28","South West","VUI-22JAN-01",0
"2022-05-29","East of England","Undetermined",0
"2022-05-29","East of England","V-22APR-03",0
"2022-05-29","East of England","V-22APR-04",0
